race,id,county_fips,party,votes,county_total_votes,county_vote_percent
President,48491,48491,GRN,782.0,287696.0,0.002718146932873589
President,48493,48493,REP,18457.0,25006.0,0.7381028553147244
President,48493,48493,DEM,6350.0,25006.0,0.25393905462688954
President,48493,48493,LIB,150.0,25006.0,0.005998560345517076
President,48493,48493,GRN,39.0,25006.0,0.0015596256898344398
President,48493,48493,WRI,10.0,25006.0,0.0003999040230344717
President,48495,48495,REP,1753.0,2126.0,0.8245531514581373
President,48495,48495,DEM,358.0,2126.0,0.16839134524929444
President,48495,48495,LIB,14.0,2126.0,0.00658513640639699
President,48495,48495,GRN,1.0,2126.0,0.00047036688617121356
President,48497,48497,REP,26986.0,32297.0,0.8355574821190823
President,48497,48497,DEM,4953.0,32297.0,0.1533578970182989
President,48497,48497,LIB,308.0,32297.0,0.00953648945722513
President,48497,48497,GRN,47.0,32297.0,0.0014552435210700683
President,48497,48497,WRI,3.0,32297.0,9.288788432362139e-05
President,48499,48499,REP,18962.0,22665.0,0.8366203397308626
President,48499,48499,DEM,3487.0,22665.0,0.15384954776086476
President,48499,48499,LIB,175.0,22665.0,0.00772115596735054
President,48499,48499,GRN,40.0,22665.0,0.0017648356496801235
President,48499,48499,WRI,1.0,22665.0,4.412089124200309e-05
President,48501,48501,REP,2172.0,2633.0,0.8249145461450816
President,48501,48501,DEM,419.0,2633.0,0.1591340676034941
President,48501,48501,LIB,31.0,2633.0,0.011773642233194076
President,48501,48501,GRN,6.0,2633.0,0.002278769464489176
President,48501,48501,WRI,5.0,2633.0,0.0018989745537409798
President,48503,48503,REP,7112.0,8242.0,0.8628973550109197
President,48503,48503,DEM,1036.0,8242.0,0.12569764620237805
President,48503,48503,LIB,76.0,8242.0,0.0092210628488231
President,48503,48503,GRN,18.0,8242.0,0.0021839359378791555
President,48505,48505,REP,2032.0,3867.0,0.5254719420739591
President,48505,48505,DEM,1820.0,3867.0,0.4706490819756918
President,48505,48505,LIB,11.0,3867.0,0.0028445823635893457
President,48505,48505,GRN,4.0,3867.0,0.001034393586759762
President,48507,48507,DEM,2864.0,4379.0,0.6540306005937429
President,48507,48507,REP,1490.0,4379.0,0.3402603334094542
President,48507,48507,LIB,13.0,4379.0,0.00296871431833752
President,48507,48507,GRN,12.0,4379.0,0.002740351678465403
President,49001,49001,REP,2695.0,3100.0,0.8693548387096774
President,49001,49001,DEM,357.0,3100.0,0.11516129032258064
President,49001,49001,LIB,23.0,3100.0,0.007419354838709678
President,49001,49001,IND,7.0,3100.0,0.0022580645161290325
President,49001,49001,GRN,6.0,3100.0,0.001935483870967742
President,49001,49001,CST,4.0,3100.0,0.0012903225806451613
President,49001,49001,PSL,4.0,3100.0,0.0012903225806451613
President,49001,49001,UNA,3.0,3100.0,0.000967741935483871
President,49001,49001,IND,1.0,3100.0,0.0003225806451612903
President,49003,49003,REP,21548.0,27023.0,0.7973948118269623
President,49003,49003,DEM,4473.0,27023.0,0.16552566332383525
President,49003,49003,LIB,614.0,27023.0,0.02272138548643748
President,49003,49003,CST,134.0,27023.0,0.004958738852088961
President,49003,49003,IND,112.0,27023.0,0.004144617548014654
President,49003,49003,GRN,55.0,27023.0,0.0020353032601857675
President,49003,49003,IND,36.0,27023.0,0.0013321984975761389
President,49003,49003,UNA,33.0,27023.0,0.0012211819561114606
President,49003,49003,PSL,18.0,27023.0,0.0006660992487880694
President,49005,49005,REP,38032.0,57534.0,0.6610352139604407
President,49005,49005,DEM,16650.0,57534.0,0.2893940974032746
President,49005,49005,LIB,1796.0,57534.0,0.031216324260437307
President,49005,49005,CST,351.0,57534.0,0.006100740431744707
President,49005,49005,IND,230.0,57534.0,0.003997636180345535
President,49005,49005,GRN,217.0,57534.0,0.0037716828310216566
President,49005,49005,IND,106.0,57534.0,0.0018423888483331595
President,49005,49005,UNA,98.0,57534.0,0.0017033406333646192
President,49005,49005,PSL,54.0,57534.0,0.0009385754510376473
President,49007,49007,REP,6693.0,9369.0,0.7143772014089017
President,49007,49007,DEM,2392.0,9369.0,0.255310065108336
President,49007,49007,LIB,151.0,9369.0,0.01611698153484897
President,49007,49007,IND,44.0,9369.0,0.0046963389902871175
President,49007,49007,IND,25.0,9369.0,0.002668374426299498
President,49007,49007,CST,22.0,9369.0,0.0023481694951435587
President,49007,49007,UNA,19.0,9369.0,0.002027964563987619
President,49007,49007,GRN,18.0,9369.0,0.0019212295869356388
President,49007,49007,PSL,5.0,9369.0,0.0005336748852598997
President,49009,49009,REP,496.0,619.0,0.8012924071082391
President,49009,49009,DEM,111.0,619.0,0.17932148626817448
President,49009,49009,LIB,7.0,619.0,0.011308562197092083
President,49009,49009,CST,2.0,619.0,0.0032310177705977385
President,49009,49009,IND,2.0,619.0,0.0032310177705977385
President,49009,49009,IND,1.0,619.0,0.0016155088852988692
President,49009,49009,GRN,0.0,619.0,0.0
President,49009,49009,PSL,0.0,619.0,0.0
President,49009,49009,UNA,0.0,619.0,0.0
President,49011,49011,REP,104095.0,169758.0,0.6131964325687155
President,49011,49011,DEM,57396.0,169758.0,0.33810483158378396
President,49011,49011,LIB,5003.0,169758.0,0.029471365119758716
President,49011,49011,IND,1012.0,169758.0,0.0059614274437729
President,49011,49011,CST,827.0,169758.0,0.004871640806324297
President,49011,49011,GRN,597.0,169758.0,0.003516770932739547
President,49011,49011,IND,380.0,169758.0,0.0022384806607052394
President,49011,49011,UNA,330.0,169758.0,0.0019439437316650762
President,49011,49011,PSL,118.0,169758.0,0.0006951071525347849
President,49013,49013,REP,7513.0,8524.0,0.8813937118723604
President,49013,49013,DEM,843.0,8524.0,0.09889723134678555
President,49013,49013,LIB,107.0,8524.0,0.012552792116377288
President,49013,49013,CST,21.0,8524.0,0.002463632097606757
President,49013,49013,IND,18.0,8524.0,0.002111684655091506
President,49013,49013,GRN,9.0,8524.0,0.001055842327545753
President,49013,49013,IND,6.0,8524.0,0.0007038948850305022
President,49013,49013,UNA,4.0,8524.0,0.0004692632566870014
President,49013,49013,PSL,3.0,8524.0,0.0003519474425152511
President,49015,49015,REP,4207.0,4865.0,0.8647482014388489
President,49015,49015,DEM,572.0,4865.0,0.11757451181911614
President,49015,49015,LIB,47.0,4865.0,0.009660842754367934
President,49015,49015,IND,15.0,4865.0,0.003083247687564234
President,49015,49015,GRN,8.0,4865.0,0.001644398766700925
President,49015,49015,IND,6.0,4865.0,0.0012332990750256938
President,49015,49015,CST,4.0,4865.0,0.0008221993833504625
President,49015,49015,UNA,4.0,4865.0,0.0008221993833504625
President,49015,49015,PSL,2.0,4865.0,0.00041109969167523125
President,49017,49017,REP,2158.0,2732.0,0.7898975109809663
President,49017,49017,DEM,514.0,2732.0,0.18814055636896046
President,49017,49017,LIB,37.0,2732.0,0.013543191800878478
President,49017,49017,GRN,11.0,2732.0,0.004026354319180088
President,49017,49017,CST,3.0,2732.0,0.0010980966325036604
President,49017,49017,UNA,3.0,2732.0,0.0010980966325036604
President,49017,49017,IND,3.0,2732.0,0.0010980966325036604
President,49017,49017,IND,2.0,2732.0,0.0007320644216691069
President,49017,49017,PSL,1.0,2732.0,0.00036603221083455345
President,49019,49019,DEM,2806.0,5185.0,0.5411764705882353
President,49019,49019,REP,2248.0,5185.0,0.43355834136933463
President,49019,49019,LIB,62.0,5185.0,0.011957569913211187
President,49019,49019,GRN,23.0,5185.0,0.004435872709739634
President,49019,49019,IND,19.0,5185.0,0.0036644165863066536
President,49019,49019,IND,15.0,5185.0,0.0028929604628736743
President,49019,49019,UNA,6.0,5185.0,0.0011571841851494697
President,49019,49019,CST,5.0,5185.0,0.0009643201542912247
President,49019,49019,PSL,1.0,5185.0,0.00019286403085824494
President,49021,49021,REP,18989.0,24890.0,0.7629168340699076
President,49021,49021,DEM,4892.0,24890.0,0.196544797107272
President,49021,49021,LIB,666.0,24890.0,0.026757734029730817
President,49021,49021,IND,94.0,24890.0,0.0037766171153073525
President,49021,49021,CST,88.0,24890.0,0.0035355564483728406
President,49021,49021,GRN,78.0,24890.0,0.003133788670148654
President,49021,49021,IND,40.0,24890.0,0.0016070711128967456
President,49021,49021,UNA,23.0,24890.0,0.0009240658899156288
President,49021,49021,PSL,20.0,24890.0,0.0008035355564483728
President,49023,49023,REP,5087.0,5884.0,0.8645479265805575
President,49023,49023,DEM,645.0,5884.0,0.10961930659415364
President,49023,49023,LIB,91.0,5884.0,0.015465669612508498
President,49023,49023,PSL,20.0,5884.0,0.003399048266485384
President,49023,49023,CST,16.0,5884.0,0.002719238613188307
President,49023,49023,IND,13.0,5884.0,0.0022093813732154996
President,49023,49023,GRN,5.0,5884.0,0.000849762066621346
President,49023,49023,UNA,4.0,5884.0,0.0006798096532970768
President,49023,49023,IND,3.0,5884.0,0.0005098572399728076
President,49023,49023,WRI,0.0,5884.0,0.0
President,49025,49025,REP,2998.0,4180.0,0.7172248803827751
President,49025,49025,DEM,1083.0,4180.0,0.2590909090909091
President,49025,49025,LIB,51.0,4180.0,0.012200956937799042
President,49025,49025,CST,16.0,4180.0,0.003827751196172249
President,49025,49025,IND,15.0,4180.0,0.0035885167464114833
President,49025,49025,GRN,8.0,4180.0,0.0019138755980861245
President,49025,49025,IND,7.0,4180.0,0.0016746411483253589
President,49025,49025,UNA,2.0,4180.0,0.0004784688995215311
President,49025,49025,PSL,0.0,4180.0,0.0
President,49027,49027,REP,5404.0,6160.0,0.8772727272727273
President,49027,49027,DEM,624.0,6160.0,0.1012987012987013
President,49027,49027,LIB,64.0,6160.0,0.01038961038961039
President,49027,49027,CST,26.0,6160.0,0.0042207792207792205
President,49027,49027,IND,16.0,6160.0,0.0025974025974025974
President,49027,49027,IND,14.0,6160.0,0.0022727272727272726
President,49027,49027,UNA,6.0,6160.0,0.000974025974025974
President,49027,49027,GRN,5.0,6160.0,0.0008116883116883117
President,49027,49027,PSL,1.0,6160.0,0.00016233766233766234
President,49029,49029,REP,5181.0,6512.0,0.7956081081081081
President,49029,49029,DEM,1086.0,6512.0,0.16676904176904178
President,49029,49029,LIB,160.0,6512.0,0.02457002457002457
President,49029,49029,IND,35.0,6512.0,0.005374692874692875
President,49029,49029,CST,21.0,6512.0,0.0032248157248157246
President,49029,49029,GRN,13.0,6512.0,0.0019963144963144963
President,49029,49029,IND,11.0,6512.0,0.0016891891891891893
President,49029,49029,UNA,5.0,6512.0,0.0007678132678132678
President,49029,49029,PSL,0.0,6512.0,0.0
President,49031,49031,REP,773.0,871.0,0.8874856486796785
President,49031,49031,DEM,86.0,871.0,0.09873708381171067
President,49031,49031,LIB,7.0,871.0,0.008036739380022962
President,49031,49031,IND,3.0,871.0,0.003444316877152698
President,49031,49031,CST,1.0,871.0,0.001148105625717566
President,49031,49031,PSL,1.0,871.0,0.001148105625717566
President,49031,49031,GRN,0.0,871.0,0.0
President,49031,49031,UNA,0.0,871.0,0.0
President,49031,49031,IND,0.0,871.0,0.0
President,49033,49033,REP,1157.0,1363.0,0.8488628026412326
President,49033,49033,DEM,180.0,1363.0,0.13206162876008803
President,49033,49033,LIB,14.0,1363.0,0.010271460014673514
President,49033,49033,IND,4.0,1363.0,0.00293470286133529
President,49033,49033,CST,3.0,1363.0,0.0022010271460014674
President,49033,49033,GRN,2.0,1363.0,0.001467351430667645
President,49033,49033,UNA,2.0,1363.0,0.001467351430667645
President,49033,49033,IND,1.0,1363.0,0.0007336757153338225
President,49033,49033,PSL,0.0,1363.0,0.0
President,49035,49035,DEM,289906.0,540966.0,0.5359042897335508
President,49035,49035,REP,230174.0,540966.0,0.4254869991829431
President,49035,49035,LIB,12219.0,540966.0,0.022587371479908164
President,49035,49035,IND,2590.0,540966.0,0.004787731576476156
President,49035,49035,GRN,2203.0,540966.0,0.004072344657520066
President,49035,49035,CST,1570.0,540966.0,0.0029022156660492527
President,49035,49035,IND,947.0,540966.0,0.001750572124680664
President,49035,49035,UNA,778.0,540966.0,0.0014381680179530692
President,49035,49035,PSL,579.0,540966.0,0.0010703075609188007
President,49037,49037,REP,3535.0,6877.0,0.5140322815181039
President,49037,49037,DEM,3113.0,6877.0,0.4526683146720954
President,49037,49037,LIB,99.0,6877.0,0.014395812127381126
President,49037,49037,IND,45.0,6877.0,0.0065435509669914205
President,49037,49037,CST,28.0,6877.0,0.004071542823905773
President,49037,49037,UNA,19.0,6877.0,0.002762832630507489
President,49037,49037,GRN,17.0,6877.0,0.002472008143085648
President,49037,49037,IND,16.0,6877.0,0.0023265958993747273
President,49037,49037,PSL,5.0,6877.0,0.0007270612185546024
President,49039,49039,REP,10459.0,12625.0,0.8284356435643564
President,49039,49039,DEM,1794.0,12625.0,0.1420990099009901
President,49039,49039,LIB,215.0,12625.0,0.01702970297029703
President,49039,49039,CST,50.0,12625.0,0.0039603960396039604
President,49039,49039,IND,39.0,12625.0,0.0030891089108910893
President,49039,49039,IND,22.0,12625.0,0.0017425742574257426
President,49039,49039,UNA,20.0,12625.0,0.0015841584158415843
President,49039,49039,GRN,19.0,12625.0,0.001504950495049505
President,49039,49039,PSL,7.0,12625.0,0.0005544554455445544
President,49041,49041,REP,9052.0,10362.0,0.873576529627485
President,49041,49041,DEM,1084.0,10362.0,0.1046130090716078
President,49041,49041,LIB,133.0,10362.0,0.012835359969117931
President,49041,49041,CST,31.0,10362.0,0.002991700443929743
President,49041,49041,IND,28.0,10362.0,0.0027021810461300907
President,49041,49041,GRN,14.0,10362.0,0.0013510905230650454
President,49041,49041,IND,13.0,10362.0,0.001254584057131828
President,49041,49041,UNA,4.0,10362.0,0.0003860258637328701
President,49041,49041,PSL,3.0,10362.0,0.00028951939779965256
President,49043,49043,DEM,15244.0,26086.0,0.5843747604078816
President,49043,49043,REP,10252.0,26086.0,0.393007743617266
President,49043,49043,LIB,367.0,26086.0,0.014068849191137009
President,49043,49043,IND,86.0,26086.0,0.0032967875488767923
President,49043,49043,GRN,65.0,26086.0,0.002491758031127808
President,49043,49043,CST,25.0,26086.0,0.0009583684735106954
President,49043,49043,UNA,18.0,26086.0,0.0006900253009277007
President,49043,49043,IND,17.0,26086.0,0.0006516905619872728
President,49043,49043,PSL,12.0,26086.0,0.0004600168672851338
President,49045,49045,REP,21014.0,31506.0,0.6669840665270107
President,49045,49045,DEM,8943.0,31506.0,0.28385069510569416
President,49045,49045,LIB,958.0,31506.0,0.030406906620961086
President,49045,49045,CST,181.0,31506.0,0.005744937472227513
President,49045,49045,IND,152.0,31506.0,0.004824477877229734
President,49045,49045,GRN,81.0,31506.0,0.002570938868786898
President,49045,49045,UNA,81.0,31506.0,0.002570938868786898
President,49045,49045,IND,63.0,31506.0,0.001999619120167587
President,49045,49045,PSL,33.0,31506.0,0.0010474195391354027
President,49047,49047,REP,13261.0,15303.0,0.8665621120041822
President,49047,49047,DEM,1663.0,15303.0,0.10867150231980657
President,49047,49047,LIB,226.0,15303.0,0.014768346075932824
President,49047,49047,CST,56.0,15303.0,0.0036594131869568058
President,49047,49047,IND,37.0,15303.0,0.002417826569953604
President,49047,49047,GRN,29.0,15303.0,0.001895053257531203
President,49047,49047,IND,16.0,15303.0,0.0010455466248448016
President,49047,49047,UNA,10.0,15303.0,0.0006534666405280011
President,49047,49047,PSL,5.0,15303.0,0.00032673332026400054
President,49049,49049,REP,192812.0,284286.0,0.678232484188458
President,49049,49049,DEM,76033.0,284286.0,0.2674524950226181
President,49049,49049,LIB,10377.0,284286.0,0.03650197336485089
President,49049,49049,IND,1680.0,284286.0,0.005909541799455478
President,49049,49049,CST,1375.0,284286.0,0.004836678556101954
President,49049,49049,GRN,853.0,284286.0,0.00300049949698543
President,49049,49049,IND,521.0,284286.0,0.0018326614747120858
President,49049,49049,UNA,466.0,284286.0,0.0016391943324680076
President,49049,49049,PSL,169.0,284286.0,0.0005944717643499856
President,49051,49051,REP,10795.0,17579.0,0.6140849877694977
President,49051,49051,DEM,6187.0,17579.0,0.35195403606576026
President,49051,49051,LIB,352.0,17579.0,0.020023892144035497
President,49051,49051,IND,86.0,17579.0,0.0048922009215541275
President,49051,49051,CST,53.0,17579.0,0.003014961033050799
President,49051,49051,GRN,45.0,17579.0,0.002559872575231811
President,49051,49051,UNA,34.0,17579.0,0.0019341259457307013
President,49051,49051,IND,20.0,17579.0,0.0011377211445474714
President,49051,49051,PSL,7.0,17579.0,0.000398202400591615
President,49053,49053,REP,67294.0,90457.0,0.743933581701803
President,49053,49053,DEM,20530.0,90457.0,0.22695866544324927
President,49053,49053,LIB,1742.0,90457.0,0.01925776888466343
President,49053,49053,IND,298.0,90457.0,0.0032943829664923664
President,49053,49053,CST,220.0,90457.0,0.002432094807477586
President,49053,49053,GRN,187.0,90457.0,0.002067280586355948
President,49053,49053,IND,81.0,90457.0,0.0008954530882076567
President,49053,49053,UNA,72.0,90457.0,0.0007959583006290281
President,49053,49053,PSL,33.0,90457.0,0.0003648142211216379
President,49055,49055,REP,1229.0,1621.0,0.7581739666872301
President,49055,49055,DEM,365.0,1621.0,0.22516964836520667
President,49055,49055,LIB,9.0,1621.0,0.005552128315854411
President,49055,49055,IND,7.0,1621.0,0.00431832202344232
President,49055,49055,CST,3.0,1621.0,0.001850709438618137
President,49055,49055,GRN,3.0,1621.0,0.001850709438618137
President,49055,49055,PSL,2.0,1621.0,0.0012338062924120913
President,49055,49055,IND,2.0,1621.0,0.0012338062924120913
President,49055,49055,UNA,1.0,1621.0,0.0006169031462060457
President,49057,49057,REP,65949.0,111403.0,0.5919858531637389
President,49057,49057,DEM,40695.0,111403.0,0.365295369065465
President,49057,49057,LIB,2849.0,111403.0,0.025573817581214152
President,49057,49057,IND,524.0,111403.0,0.00470364352845076
President,49057,49057,GRN,482.0,111403.0,0.004326633932658905
President,49057,49057,CST,415.0,111403.0,0.0037252138631814224
President,49057,49057,IND,250.0,111403.0,0.0022441047368562785
President,49057,49057,UNA,184.0,111403.0,0.001651661086326221
President,49057,49057,PSL,55.0,111403.0,0.0004937030421083813
President,51001,51001,REP,9172.0,16962.0,0.5407381205046574
President,51001,51001,DEM,7578.0,16962.0,0.4467633533781394
President,51001,51001,LIB,188.0,16962.0,0.011083598632236765
President,51001,51001,WRI,24.0,16962.0,0.0014149274849663955
President,51003,51003,DEM,42466.0,64657.0,0.6567889014337195
President,51003,51003,REP,20804.0,64657.0,0.321759438266545
President,51003,51003,LIB,1014.0,64657.0,0.015682756700743927
President,51003,51003,WRI,373.0,64657.0,0.005768903598991602
President,51005,51005,REP,5859.0,8203.0,0.7142508838229916
President,51005,51005,DEM,2243.0,8203.0,0.27343654760453495
President,51005,51005,LIB,89.0,8203.0,0.0108496891381202
President,51005,51005,WRI,12.0,8203.0,0.0014628794343532854
President,51007,51007,REP,5390.0,7894.0,0.6827970610590322
President,51007,51007,DEM,2411.0,7894.0,0.30542183937167466
President,51007,51007,LIB,80.0,7894.0,0.010134279199391943
President,51007,51007,WRI,13.0,7894.0,0.0016468203699011909
President,51009,51009,REP,11041.0,17005.0,0.6492796236401058
President,51009,51009,DEM,5672.0,17005.0,0.3335489561893561
President,51009,51009,LIB,251.0,17005.0,0.014760364598647456
President,51009,51009,WRI,41.0,17005.0,0.0024110555718906204
President,51011,51011,REP,6702.0,9268.0,0.7231333621061717
President,51011,51011,DEM,2418.0,9268.0,0.26089771255934396
President,51011,51011,LIB,119.0,9268.0,0.01283987915407855
President,51011,51011,WRI,29.0,9268.0,0.0031290461804056972
President,51013,51013,DEM,105344.0,130739.0,0.8057580370050252
President,51013,51013,REP,22318.0,130739.0,0.17070652215482757
President,51013,51013,LIB,1836.0,130739.0,0.014043246468154108
President,51013,51013,WRI,1241.0,130739.0,0.009492194371993055
President,51015,51015,REP,30714.0,42278.0,0.7264771275840863
President,51015,51015,DEM,10840.0,42278.0,0.2563981266852737
President,51015,51015,LIB,608.0,42278.0,0.014381001939543024
President,51015,51015,WRI,116.0,42278.0,0.0027437437910970246
President,51017,51017,REP,1834.0,2501.0,0.7333066773290684
President,51017,51017,DEM,646.0,2501.0,0.258296681327469
President,51017,51017,LIB,16.0,2501.0,0.006397441023590564
President,51017,51017,WRI,5.0,2501.0,0.001999200319872051
President,51019,51019,REP,35600.0,48669.0,0.7314717787503339
President,51019,51019,DEM,12176.0,48669.0,0.250179785900676
President,51019,51019,LIB,708.0,48669.0,0.014547247734697651
President,51019,51019,WRI,185.0,48669.0,0.0038011876142924656
President,51021,51021,REP,2903.0,3479.0,0.8344351825237137
President,51021,51021,DEM,532.0,3479.0,0.1529175050301811
President,51021,51021,LIB,40.0,3479.0,0.011497556769186549
President,51021,51021,WRI,4.0,3479.0,0.0011497556769186547
President,51023,51023,REP,15099.0,21123.0,0.7148132367561426
President,51023,51023,DEM,5700.0,21123.0,0.2698480329498651
President,51023,51023,LIB,264.0,21123.0,0.012498224683993751
President,51023,51023,WRI,60.0,21123.0,0.0028405056099985795
President,51025,51025,DEM,4552.0,7948.0,0.5727226975339708
President,51025,51025,REP,3357.0,7948.0,0.4223704076497232
President,51025,51025,LIB,34.0,7948.0,0.004277805737292401
President,51025,51025,WRI,5.0,7948.0,0.0006290890790135883
President,51027,51027,REP,8311.0,9957.0,0.8346891634026313
President,51027,51027,DEM,1587.0,9957.0,0.15938535703525158
President,51027,51027,LIB,44.0,9957.0,0.004419001707341569
President,51027,51027,WRI,15.0,9957.0,0.0015064778547755348
President,51029,51029,REP,4544.0,8129.0,0.5589863451839094
President,51029,51029,DEM,3471.0,8129.0,0.4269897896420224
President,51029,51029,LIB,93.0,8129.0,0.011440521589371387
President,51029,51029,WRI,21.0,8129.0,0.0025833435846967646
President,51031,51031,REP,21245.0,29901.0,0.7105113541353132
President,51031,51031,DEM,8070.0,29901.0,0.2698906391090599
President,51031,51031,LIB,490.0,29901.0,0.01638741179224775
President,51031,51031,WRI,96.0,29901.0,0.0032105949633791514
President,51033,51033,REP,8336.0,16288.0,0.5117878192534381
President,51033,51033,DEM,7657.0,16288.0,0.4701006876227898
President,51033,51033,LIB,259.0,16288.0,0.015901277013752456
President,51033,51033,WRI,36.0,16288.0,0.0022102161100196463
President,51035,51035,REP,12659.0,15657.0,0.8085201507313023
President,51035,51035,DEM,2842.0,15657.0,0.1815162547103532
President,51035,51035,LIB,118.0,15657.0,0.007536565114645207
President,51035,51035,WRI,38.0,15657.0,0.0024270294436993037
President,51036,51036,DEM,2624.0,4441.0,0.5908579148840352
President,51036,51036,REP,1761.0,4441.0,0.3965323125422202
President,51036,51036,LIB,54.0,4441.0,0.012159423553253772
President,51036,51036,WRI,2.0,4441.0,0.00045034902049088043
President,51037,51037,REP,3815.0,6191.0,0.6162170893232111
President,51037,51037,DEM,2317.0,6191.0,0.3742529478274915
President,51037,51037,LIB,48.0,6191.0,0.007753190114682604
President,51037,51037,WRI,11.0,6191.0,0.0017767727346147634
President,51041,51041,DEM,106935.0,203955.0,0.5243068323894977
President,51041,51041,REP,93326.0,203955.0,0.4575813292147778
President,51041,51041,LIB,2927.0,203955.0,0.014351204922654508
President,51041,51041,WRI,767.0,203955.0,0.00376063347307004
President,51043,51043,REP,5192.0,9337.0,0.5560672592909929
President,51043,51043,DEM,3920.0,9337.0,0.419835064795973
President,51043,51043,LIB,178.0,9337.0,0.019063939166755917
President,51043,51043,WRI,47.0,9337.0,0.005033736746278248
President,51045,51045,REP,2536.0,3170.0,0.8
President,51045,51045,DEM,587.0,3170.0,0.18517350157728707
President,51045,51045,LIB,40.0,3170.0,0.012618296529968454
President,51045,51045,WRI,7.0,3170.0,0.0022082018927444794
President,51047,51047,REP,16012.0,27116.0,0.5905000737571914
President,51047,51047,DEM,10617.0,27116.0,0.39154005015489013
President,51047,51047,LIB,406.0,27116.0,0.014972709839209323
President,51047,51047,WRI,81.0,27116.0,0.0029871662487092492
President,51049,51049,REP,3019.0,5313.0,0.5682288725766986
President,51049,51049,DEM,2227.0,5313.0,0.4191605495953322
President,51049,51049,LIB,53.0,5313.0,0.00997553171466215
President,51049,51049,WRI,14.0,5313.0,0.002635046113306983
President,51051,51051,REP,5748.0,7307.0,0.7866429451211168
President,51051,51051,DEM,1503.0,7307.0,0.20569317093198303
President,51051,51051,LIB,44.0,7307.0,0.006021623101135897
President,51051,51051,WRI,12.0,7307.0,0.0016422608457643355
President,51053,51053,REP,8695.0,15092.0,0.5761330506228466
President,51053,51053,DEM,6224.0,15092.0,0.41240392260800424
President,51053,51053,LIB,144.0,15092.0,0.00954147892923403
President,51053,51053,WRI,29.0,15092.0,0.001921547839915187
President,51057,51057,REP,3075.0,6178.0,0.4977338944642279
President,51057,51057,DEM,3038.0,6178.0,0.4917449012625445
President,51057,51057,LIB,58.0,6178.0,0.009388151505341535
President,51057,51057,WRI,7.0,6178.0,0.0011330527678860473
President,51059,51059,DEM,419943.0,601243.0,0.6984580277857705
President,51059,51059,REP,168401.0,601243.0,0.2800880841855955
President,51059,51059,LIB,8014.0,601243.0,0.013329053311223582
President,51059,51059,WRI,4885.0,601243.0,0.00812483471741043
President,51061,51061,REP,25106.0,43671.0,0.5748895147809759
President,51061,51061,DEM,17565.0,43671.0,0.40221199422958026
President,51061,51061,LIB,777.0,43671.0,0.01779212749879783
President,51061,51061,WRI,223.0,43671.0,0.005106363490645967
President,51063,51063,REP,6225.0,9412.0,0.6613897152571185
President,51063,51063,DEM,3004.0,9412.0,0.3191670208244794
President,51063,51063,LIB,147.0,9412.0,0.015618359541011475
President,51063,51063,WRI,36.0,9412.0,0.003824904377390565
President,51065,51065,REP,8155.0,15846.0,0.5146409188438723
President,51065,51065,DEM,7414.0,15846.0,0.4678783289158147
President,51065,51065,LIB,226.0,15846.0,0.014262274391013505
President,51065,51065,WRI,51.0,15846.0,0.003218477849299508
President,51067,51067,REP,20895.0,29704.0,0.7034406140587126
President,51067,51067,DEM,8381.0,29704.0,0.2821505521141934
President,51067,51067,LIB,354.0,29704.0,0.011917586856988958
President,51067,51067,WRI,74.0,29704.0,0.002491246970105036
President,51069,51069,REP,30558.0,48718.0,0.6272424976394761
President,51069,51069,DEM,17207.0,48718.0,0.35319594400426946
President,51069,51069,LIB,781.0,48718.0,0.016031035756804465
President,51069,51069,WRI,172.0,48718.0,0.0035305225994498955
President,51071,51071,REP,6876.0,9178.0,0.7491828285029418
President,51071,51071,DEM,2156.0,9178.0,0.23490956635432556
President,51071,51071,LIB,125.0,9178.0,0.01361952495096971
President,51071,51071,WRI,21.0,9178.0,0.002288080191762911
President,51073,51073,REP,14875.0,22284.0,0.6675192963561299
President,51073,51073,DEM,6964.0,22284.0,0.31251121881170346
President,51073,51073,LIB,389.0,22284.0,0.017456471010590557
President,51073,51073,WRI,56.0,22284.0,0.0025130138215760187
President,51075,51075,REP,9966.0,16952.0,0.587895233600755
President,51075,51075,DEM,6685.0,16952.0,0.3943487494100991
President,51075,51075,LIB,242.0,16952.0,0.014275601698914583
President,51075,51075,WRI,59.0,16952.0,0.003480415290231241
President,51077,51077,REP,6529.0,8131.0,0.8029762636822039
President,51077,51077,DEM,1535.0,8131.0,0.18878366744557865
President,51077,51077,LIB,56.0,8131.0,0.006887221743942935
President,51077,51077,WRI,11.0,8131.0,0.001352847128274505
President,51079,51079,REP,6866.0,11270.0,0.6092280390417036
President,51079,51079,DEM,4163.0,11270.0,0.3693877551020408
President,51079,51079,LIB,241.0,11270.0,0.021384205856255546
President,51081,51081,DEM,2627.0,4574.0,0.5743331875819851
President,51081,51081,REP,1914.0,4574.0,0.4184521206821163
President,51081,51081,LIB,23.0,4574.0,0.005028421512898994
President,51081,51081,WRI,10.0,4574.0,0.0021862702229995625
President,51083,51083,REP,10418.0,18248.0,0.5709118807540552
President,51083,51083,DEM,7666.0,18248.0,0.4201008329679965
President,51083,51083,LIB,140.0,18248.0,0.0076720736519070585
President,51083,51083,WRI,24.0,18248.0,0.00131521262604121
President,51085,51085,REP,44318.0,70988.0,0.6243026990477264
President,51085,51085,DEM,25307.0,70988.0,0.3564968727108807
